a,b,a_flavors,b_flavors,compatibility
green onion,mozzarella cheese,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,hop_oil@fat@apple@balsamic@musty@sulfurous@solvent@pungent@ethereal@rancid@fruity@ether@soap@hazelnut@acetophenone@sulfur@oil@leafy@sour@orange@lemon@sweaty@pineapple@peach@roast beef@burnt@coconut@nutty@alcoholic@fatty@citrus@truffle@phenol@green@tobacco@fermented@malt@unpleasant@waxy@ammonia@bready@raw@potato@spice@butter@hawthorne@cheesy@lard@lavender@dairy@cabbage@rubber@faint@very strong@odorless@must@peppery@yeast@woody@strong@wine@cultured dairy,0.01375679347826087
green onion,bell pepper,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,new mown hay@prune@alkane@powdery@wood@naphthyl@ether@citrus@odorless@bland@butterscotch@bitter@pungent@sulfur@sour@strong@ethereal@berry@caraway@lemon@paint@spice@acrylic@leafy@roasted@chocolate@alcoholic@nutty@vanilla@oil@dry@resinous@hazelnut@peppery@tallow@orange@violet@carnation@tobacco@lime@mint@honeysuckle@apple@hawthorne@chemical@minty@phenol@coconut@must@camphoraceous@butter@caramel@cheesy@herbal@balsamic@solvent@floral@magnolia@cherry@fruity@burnt@fatty@storax@sweat@geranium@almond@peach@musty@sulfurous@apricot@kiwi@wax@bean@rancid@earthy@phenolic@fir needle@soap@apple skin@grassy@ammoniacal@acidic@shrimp@sweet@rose@mustard@alkaline@smoke@malt@rubber@potato@pepper@moss@pineapple@brown@harsh@woody@balsam@cultured dairy,0.07234904270986746
green onion,ground beef,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,geranium@roasted@caramellic@mustard@citrus@balsamic@roast@wax@ether@ethereal@bean@rancid@bland@vegetable@earthy@peach@hazelnut@pungent@odorless@wasabi@sulfur@orange@egg@camphoraceous@fatty@coconut@nut@bready@grassy@lemon@tobacco@potato@crushed bug@sweaty@bitter@lactonic@roast beef@balsam@apple@garlic@cooling@cabbage@waxy@chocolate@sour@musty@jam@rose@butter@phenol@peppery@sweet@nutty@tallow@sulfurous@oil@green@raw@violet@unpleasant@syrup@ammonia@caramel@truffle@minty@solvent@rubber@harsh@citrus peel@burnt@hawthorne@floral@leafy@mint@beefy@acetic@jasmin@lavender@bloody@radish@alcoholic@yeast@chamomile@pineapple@spicy@soap@sulfury@dill@maple@cheesy,0.018255222046691243
green onion,mushroom,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,caramellic@peach@new mown hay@bitter@musty@sulfurous@prune@lemon@powdery@ether@fatty@citrus@rancid@odorless@minty@butterscotch@magnolia@phenolic@pungent@acetophenone@sulfur@soap@oil@sour@strong@berry@nut@grassy@orange@potato@crushed bug@sweaty@mushroom@shrimp@pineapple@roast beef@herbal@balsam@apple@acrylic@leafy@rose@roasted@burnt@coconut@alcoholic@spice@chocolate@nutty@banana peel@vanilla@resinous@hazelnut@phenol@floral@peppery@mustard@oily@violet@carnation@bland@tobacco@cooling@tutti frutti@honeysuckle@malt@unpleasant@bready@solvent@mint@medical@raw@butter@camphoraceous@mignonette@broom@lilac@hawthorne@blackcurrant@cheesy@moss@caramel@lard@balsamic@ethereal@waxy@fragrant@brown@cherry@harsh@acidic@woody@storax@beefy@almond@dill@cultured dairy@rubber@alkane,0.0456245325355273
green onion,spaghetti,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,,0.028608342561830934
green onion,milk,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,mustard@minty@peach@balsamic@musty@solvent@wax@pungent@naphthyl@fatty@ether@citrus@bland@soap@hazelnut@butter@ethereal@apple@sulfur@oil@leafy@sour@caramel@chocolate@grassy@orange@odorless@acrylic@burnt@coconut@alcoholic@vanilla@phenol@alkaline@potato@pineapple@smoke@waxy@bready@cheesy@spice@lemon@hawthorne@strawberry@bitter@acetic@rose@very strong@herbal@gardenia@acidic@cultured dairy,0.02898268819295857
green onion,red pepper flake,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,,0.033807829181494664
green onion,carrot,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@lemon@pleasant@caramellic@peach@spice@leafy@roasted@sour@nutty@vanilla@oil@resinous@peppery@violet@carnation@tobacco@alcoholic@honeysuckle@apple@bready@minty@mint@must@camphoraceous@wood@magnolia@hawthorne@herbal@caramel@balsamic@solvent@floral@cherry@burnt@butter@curry@storax@cedar@geranium@almond@ammonia@orange@flower@musty@sulfurous@rancid@phenolic@fir needle@soap@wax@woody@grassy@potato@acidic@shrimp@sweet@rose@mustard@ammoniacal@alkaline@malt@herb@rubber@earthy@pepper@neroli@moss@pineapple@ethereal@brown@oriental@balsam@harsh@waxy@spicy,0.058141984411207076
green onion,flour,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,bitter@grassy@sour,0.025070239896261077
green onion,oil,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,bitter@grassy@bland@sour,0.06954165725897493
green onion,olive,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,new mown hay@prune@powdery@ether@apple@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@peach@leafy@roasted@burnt@sour@nutty@vanilla@oil@peppery@orange@carnation@pineapple@bland@tobacco@honeysuckle@spice@bready@minty@mint@coconut@raw@camphoraceous@hawthorne@balsamic@solvent@floral@cherry@herbal@butter@storax@geranium@almond@overripe fruit@musty@sulfurous@lemon@soap@magnolia@phenolic@grassy@shrimp@sweet@rose@mustard@malt@rubber@tropical@potato@strawberry@moss@ethereal@vegetable@brown@acidic@woody@balsam,0.051413309592699755
green onion,pasta,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.022559652928416486
green onion,spinach,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,bland@new mown hay@prune@ether@citrus@odorless@butterscotch@bitter@sulfur@sour@strong@berry@jasmin@fat@leafy@roasted@burnt@nutty@vanilla@oil@powdery@peppery@soil@violet@carnation@tobacco@honeysuckle@apple@spice@spicy@minty@mint@raw@camphoraceous@amber@magnolia@rubber@hawthorne@balsamic@solvent@floral@cherry@herbal@butter@curry@storax@soap@almond@ammonia@peach@orange@musty@sulfurous@lemon@wax@phenolic@grassy@potato@acidic@shrimp@rose@ammoniacal@mustard@alkaline@unpleasant@malt@moss@pineapple@ethereal@brown@nut@woody@balsam,0.018205746874314543
green onion,broccoli,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@leafy@roasted@burnt@sour@nutty@vanilla@oil@peppery@carnation@bland@tobacco@honeysuckle@apple@spice@hawthorne@minty@mint@camphoraceous@balsamic@solvent@floral@cherry@herbal@butter@storax@almond@cabbage@green@peach@orange@musty@sulfurous@lemon@watercress@magnolia@phenolic@grassy@acidic@shrimp@sweet@rose@mustard@malt@rubber@mushroom@potato@moss@pineapple@ethereal@brown@hazelnut@woody@balsam,0.039122568973315244
green onion,white wine,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,sulfurous@hop_oil@peach@fat@apple@overripe fruit@vegetable@odorless@balsamic@herbal@floral@apricot@solvent@powdery@pungent@naphthyl@fatty@marshmallow@rancid@citrus@ether@soap@fermented@oil@minty@acetophenone@clove@leafy@chocolate@spice@sour@apple skin@mild@orange@lemon@potato@crushed bug@pineapple@coconut@caramellic@phenolic@balsam@cooling@ethereal@rose@burnt@nutty@musty@alcoholic@vanilla@banana peel@orris@slightly rose@butter@truffle@ammoniacal@alkaline@violet@sulfur@tobacco@smoke@honeysuckle@malt@unpleasant@waxy@yeast@bready@rubber@earthy@medical@tropical@raw@alcohol@red rose@berry@garlic@hawthorne@strawberry@pepper@mint@cheesy@neroli@acetic@creamy@jasmin@must@fragrant@caramel@butterscotch@peppery@curry@fruity@carnation@woody@wine@aniseed@flat@cultured dairy@mignonette@mouldy,0.02228224172856178
green onion,green onion,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,1
green onion,cheddar,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,hop_oil@fat@apple@balsamic@musty@sulfurous@apricot@solvent@pungent@fatty@ethereal@rancid@fruity@ether@soap@hazelnut@peach@butter@odorless@acetophenone@sulfur@oil@leafy@egg@sour@orange@lemon@potato@sweaty@pineapple@waxy@herbal@roast beef@garlic@burnt@coconut@nutty@alcoholic@citrus@resinous@phenol@green@tobacco@fermented@smoke@honeysuckle@malt@unpleasant@ammonia@bready@truffle@harsh@raw@spice@hawthorne@cheesy@acetic@jasmin@lard@dairy@cabbage@faint@must@peppery@yeast@woody@strong@wine@cultured dairy,0.039081582804103565
green onion,red pepper,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,new mown hay@prune@alkane@powdery@wood@naphthyl@ether@citrus@odorless@bland@butterscotch@bitter@pungent@sulfur@sour@strong@ethereal@berry@caraway@lemon@paint@spice@acrylic@leafy@roasted@chocolate@alcoholic@nutty@vanilla@oil@dry@resinous@hazelnut@peppery@tallow@orange@violet@carnation@tobacco@lime@mint@honeysuckle@apple@hawthorne@chemical@minty@phenol@coconut@must@camphoraceous@butter@caramel@cheesy@herbal@balsamic@solvent@floral@magnolia@cherry@fruity@burnt@fatty@storax@sweat@geranium@almond@peach@musty@sulfurous@apricot@kiwi@wax@bean@rancid@earthy@phenolic@fir needle@soap@apple skin@grassy@ammoniacal@acidic@shrimp@sweet@rose@mustard@alkaline@smoke@malt@rubber@potato@pepper@moss@pineapple@brown@harsh@woody@balsam@cultured dairy,0.04515173945225759
green onion,lasagna noodle,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,,0.013164193393968406
green onion,lemon juice,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,new mown hay@herbal@prune@alkane@wood@ether@waxy@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@lemon@oil@mandarin@spice@leafy@roasted@burnt@fruit@sour@nutty@fatty@vanilla@resinous@powdery@peppery@caraway@carnation@bland@tobacco@mint@honeysuckle@apple@minty@citrus peel@must@camphoraceous@hawthorne@cheesy@balsamic@solvent@fresh@floral@cherry@gardenia@butter@storax@sweat@almond@amber@wax@peach@orange@jasmine@musty@sulfurous@cooling@magnolia@phenolic@fir needle@grassy@shrimp@rose@grapefruit peel@mustard@malt@rubber@green@potato@ethereal@neroli@moss@pineapple@brown@harsh@acidic@woody@styrene@balsam,0.047976011994003
green onion,zucchini,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,new mown hay@bitter@musty@sulfurous@prune@lemon@powdery@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@acidic@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@woody@storax@almond@balsam@peach@orange,0.01925925925925926
green onion,ricotta cheese,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,citrus@musty@spice@herbal@oil@wax@raw@leafy@butter@mint@peppery@harsh@solvent@rubber@ethereal@dry@resinous@strong@lemon@berry@sulfur@alcoholic@potato@fruity@paint@peach,0.0068560235063663075
